Year,IMDb,Rotten_Tomatoes,Netflix,Hulu,Prime Video,Disney+
13,5.7,38.0,0,0,1,0
6,8.3,14.0,0,0,1,0
10,7.9,72.0,0,0,1,0
10,7.6,73.0,0,1,0,0
4,3.5,50.0,1,0,0,0
3,5.7,44.0,0,1,0,0
12,7.2,14.0,0,0,1,0
13,7.0,18.0,0,1,0,0
10,7.3,58.0,0,1,0,0
4,7.5,53.0,1,0,0,0
10,7.0,29.0,0,0,1,0
8,7.6,75.0,1,0,0,0
49,8.7,64.0,0,0,1,0
10,7.0,27.0,0,0,1,0
9,6.2,45.0,0,1,0,0
13,7.4,43.0,0,1,0,0
12,6.7,35.0,0,0,1,0
10,8.5,92.0,0,1,1,0
10,8.1,72.0,0,1,0,0
9,7.8,80.0,1,0,0,0
18,5.9,51.0,0,1,0,0
4,6.1,52.0,1,0,0,0
15,7.4,63.0,1,1,0,0
8,6.0,46.0,1,0,0,0
2,7.4,86.0,0,0,0,1
24,7.9,79.0,0,1,1,0
3,7.9,73.0,0,1,0,0
8,6.9,54.0,0,1,0,0
12,8.6,14.0,0,0,1,0
7,8.0,80.0,0,1,1,0
23,8.9,35.0,0,0,1,0
15,3.7,13.0,0,0,1,0
6,8.3,10.0,0,0,1,0
5,6.7,40.0,1,0,0,0
5,7.7,49.0,1,0,0,0
10,7.9,52.0,0,0,1,0
4,8.0,51.0,1,0,0,0
6,6.6,49.0,1,0,0,0
6,7.3,35.0,1,0,0,0
7,7.3,36.0,0,1,0,0
6,7.3,10.0,0,0,1,0
17,8.6,83.0,0,1,1,0
15,6.8,51.0,0,1,1,0
11,7.4,48.0,1,0,0,0
11,8.4,83.0,1,0,0,0
5,7.8,79.0,0,1,0,0
32,6.6,55.0,0,1,0,0
3,6.8,41.0,1,0,0,0
8,5.2,65.0,0,1,0,0
6,6.5,13.0,0,0,1,0
3,5.7,39.0,1,0,0,0
16,6.4,49.0,0,1,0,0
3,7.1,41.0,1,0,0,0
8,7.6,62.0,0,1,0,0
11,6.5,38.0,0,1,0,0
13,8.1,10.0,0,0,1,0
4,7.2,52.0,1,0,0,0
5,8.1,83.0,1,0,0,0
6,4.4,34.0,0,0,0,1
2,6.1,41.0,1,0,0,0
36,8.1,69.0,0,0,0,1
19,6.1,31.0,0,0,1,0
18,7.8,82.0,0,1,1,0
8,8.3,10.0,0,0,1,0
6,7.1,22.0,1,0,0,0
11,6.5,46.0,0,1,0,0
3,6.9,45.0,0,1,0,0
11,8.5,10.0,1,0,0,0
2,6.7,47.0,1,0,0,0
3,6.7,37.0,1,0,0,0
6,5.6,50.0,0,1,0,0
32,8.2,70.0,0,0,1,0
12,7.5,78.0,0,1,0,0
27,7.5,39.0,0,0,1,0
3,7.8,18.0,1,0,0,0
7,8.1,90.0,1,0,0,0
4,5.9,60.0,1,0,0,0
2,7.2,46.0,1,0,0,0
6,6.4,14.0,0,0,1,0
9,7.1,74.0,0,1,0,0
10,8.0,76.0,0,1,0,0
3,6.8,64.0,0,0,0,1
11,4.9,41.0,0,0,1,0
3,7.6,45.0,0,0,0,1
4,7.0,55.0,1,0,0,0
5,6.4,17.0,0,0,1,0
7,3.6,10.0,0,0,1,0
8,7.3,70.0,1,0,0,0
4,7.2,50.0,0,1,0,0
14,5.5,58.0,0,1,0,0
9,6.9,10.0,0,0,1,0
6,7.6,37.0,1,0,0,0
20,8.2,18.0,0,1,0,0
6,8.1,85.0,1,0,0,0
19,7.9,59.0,0,0,1,0
2,6.7,54.0,1,0,0,0
7,6.7,44.0,0,1,0,0
17,8.0,66.0,0,1,0,0
10,5.2,49.0,0,1,0,0
11,5.7,10.0,0,0,1,0
12,7.8,74.0,0,1,0,0
53,6.8,29.0,0,0,1,0
6,7.3,16.0,0,1,0,0
56,8.0,54.0,0,0,1,0
20,3.9,44.0,0,0,1,0
13,8.3,20.0,0,0,1,0
2,8.5,62.0,0,1,0,0
3,8.1,67.0,1,0,0,0
12,5.1,52.0,0,0,0,1
3,8.0,22.0,1,0,0,0
4,6.6,51.0,1,0,0,0
5,7.2,55.0,1,0,0,0
6,8.3,73.0,1,0,0,0
7,6.6,76.0,0,1,0,0
10,6.4,59.0,0,0,0,1
13,6.0,53.0,0,0,1,0
5,6.6,34.0,0,0,0,1
23,8.5,81.0,0,0,1,0
6,7.2,18.0,1,0,0,0
6,7.6,38.0,1,0,0,0
7,6.7,51.0,1,0,0,0
6,8.1,72.0,1,0,0,0
7,5.5,36.0,1,0,0,0
9,8.2,83.0,0,1,0,0
6,8.1,79.0,0,1,0,0
6,7.0,45.0,1,0,0,0
3,3.8,34.0,1,0,0,0
3,8.4,70.0,1,0,0,0
9,6.5,34.0,0,0,1,0
8,8.3,77.0,0,0,1,0
5,7.6,70.0,0,1,0,0
11,6.4,51.0,0,1,0,0
4,7.8,67.0,1,0,0,0
22,7.9,59.0,0,1,0,0
8,7.5,47.0,0,0,1,0
10,7.7,35.0,1,0,0,0
33,6.6,35.0,0,0,1,0
6,6.5,55.0,1,0,0,0
9,6.9,17.0,1,0,0,0
5,7.5,13.0,0,0,1,0
6,7.6,14.0,1,0,0,0
15,7.1,56.0,0,0,1,0
6,7.3,41.0,1,0,0,0
8,8.0,36.0,0,0,1,0
10,7.1,46.0,0,1,0,0
3,6.4,48.0,0,1,0,0
8,7.1,35.0,0,0,1,0
4,8.0,53.0,1,0,0,0
20,6.4,13.0,0,0,1,0
3,6.1,65.0,1,0,1,0
2,6.7,65.0,1,0,1,0
5,6.6,61.0,0,1,0,0
14,8.1,63.0,0,1,1,0
17,8.3,68.0,0,1,0,0
48,8.0,75.0,0,1,0,0
6,6.6,16.0,0,0,1,0
31,6.8,55.0,0,0,0,1
43,5.7,43.0,0,1,0,0
2,7.0,56.0,1,0,0,0
43,6.6,38.0,0,0,1,0
4,7.9,46.0,1,0,0,0
18,8.0,59.0,0,1,1,0
23,8.1,59.0,0,1,0,0
8,6.8,38.0,1,0,0,0
4,4.3,39.0,1,0,0,0
50,7.1,60.0,0,1,0,0
2,6.2,59.0,1,0,0,0
9,8.4,79.0,0,1,0,0
23,6.9,43.0,0,0,1,0
30,6.8,47.0,0,0,0,1
13,8.5,69.0,1,1,1,0
2,8.2,53.0,1,0,0,0
15,4.9,36.0,0,0,1,0
4,7.7,39.0,1,0,0,0
5,6.4,13.0,0,0,1,0
8,6.7,51.0,1,0,0,0
5,5.8,37.0,1,0,0,0
16,7.9,63.0,1,1,0,0
16,6.7,69.0,1,1,0,0
16,6.2,38.0,0,0,1,0
3,7.4,71.0,0,1,0,0
8,7.2,46.0,1,0,0,0
4,7.1,53.0,1,0,0,0
6,7.7,10.0,0,0,1,0
17,8.2,79.0,0,0,1,0
31,6.0,55.0,0,1,0,0
6,8.1,13.0,0,0,1,0
72,8.4,72.0,0,1,0,0
7,6.2,46.0,0,1,0,1
36,8.6,86.0,1,1,1,0
5,4.1,32.0,1,0,0,0
6,7.8,10.0,0,1,0,0
13,8.1,43.0,0,0,1,0
14,8.0,72.0,0,1,0,0
9,6.9,64.0,1,0,0,0
7,7.2,13.0,0,0,1,0
6,7.2,58.0,1,0,0,0
3,5.8,41.0,0,1,0,0
5,7.7,72.0,0,1,1,0
9,7.1,60.0,0,1,0,0
13,6.6,52.0,0,1,0,0
13,8.1,56.0,0,0,1,0
6,7.2,40.0,0,0,1,0
10,6.7,51.0,0,0,1,0
19,6.7,10.0,0,0,1,0
33,8.1,40.0,0,0,1,0
25,7.0,10.0,0,0,1,0
15,6.3,45.0,0,1,0,0
8,6.4,13.0,0,0,1,0
4,5.9,59.0,1,1,0,0
3,7.2,50.0,1,0,0,0
21,8.0,81.0,0,0,1,0
12,8.1,10.0,0,0,1,0
4,6.6,58.0,1,0,0,0
9,7.5,33.0,1,0,0,0
13,7.8,56.0,0,1,0,0
11,8.5,34.0,0,0,1,0
8,7.9,45.0,1,0,0,0
4,7.3,44.0,1,0,0,0
2,7.3,50.0,1,0,0,0
6,7.9,59.0,1,0,0,0
6,6.9,16.0,0,0,1,0
6,7.1,60.0,0,0,1,0
10,7.8,46.0,0,1,0,0
4,7.0,50.0,1,0,0,0
4,7.1,55.0,1,0,0,0
2,6.5,40.0,1,0,0,0
7,7.8,17.0,0,1,1,0
13,8.1,44.0,0,0,1,0
3,8.2,62.0,1,0,0,0
6,7.2,60.0,0,0,1,0
4,6.6,50.0,0,0,0,1
4,7.2,36.0,0,0,1,0
6,7.1,45.0,1,0,0,0
3,7.4,65.0,1,0,0,0
5,8.4,53.0,1,0,0,0
3,8.2,49.0,1,0,0,0
8,7.5,67.0,0,0,1,0
8,7.8,57.0,1,0,0,0
8,9.3,10.0,0,0,1,0
5,6.8,31.0,1,0,0,0
6,7.7,43.0,0,0,1,0
7,7.0,58.0,1,0,0,0
5,5.8,40.0,1,0,0,0
19,7.3,10.0,0,0,1,0
13,8.8,37.0,0,0,1,0
4,7.4,76.0,1,0,0,0
6,7.3,13.0,1,0,0,0
5,6.7,61.0,1,0,0,0
16,8.0,40.0,0,1,0,0
6,7.7,75.0,0,1,0,0
3,8.0,57.0,1,0,0,0
14,6.5,54.0,0,0,0,1
6,7.7,56.0,0,0,0,1
5,7.9,59.0,1,0,0,0
6,8.5,29.0,0,1,0,0
7,6.9,69.0,1,0,0,0
14,7.4,49.0,0,1,0,0
4,7.2,52.0,0,0,1,0
6,5.7,53.0,0,1,0,0
24,8.2,74.0,0,0,1,0
6,4.9,14.0,0,1,0,0
3,7.4,50.0,1,0,0,0
9,5.9,32.0,0,1,0,0
8,8.4,65.0,1,1,1,0
10,8.9,13.0,0,1,0,0
3,7.6,68.0,0,0,1,0
6,6.9,13.0,0,0,1,0
9,7.5,10.0,1,0,0,0
6,8.3,14.0,0,0,1,0
12,8.5,37.0,0,0,1,0
7,6.7,10.0,0,0,1,0
2,6.8,61.0,1,0,0,0
4,7.6,34.0,1,0,0,0
5,6.5,43.0,0,1,0,0
8,8.5,91.0,0,0,1,0
6,8.2,13.0,0,0,1,0
7,6.7,59.0,0,1,0,0
3,7.1,51.0,1,0,0,0
3,7.4,56.0,1,0,0,0
3,5.6,47.0,1,0,0,0
6,6.1,56.0,0,0,0,1
17,6.4,44.0,1,0,1,0
7,8.3,10.0,0,0,1,0
3,8.0,79.0,1,0,0,0
14,7.9,56.0,1,0,0,0
6,6.8,52.0,1,0,0,0
4,7.0,37.0,0,0,1,0
9,7.7,23.0,0,1,0,0
4,6.4,57.0,1,0,0,0
13,7.0,40.0,0,0,1,0
9,5.6,14.0,0,1,0,0
7,6.2,35.0,1,0,0,0
7,7.0,37.0,0,0,1,0
71,7.9,45.0,0,0,1,0
12,7.7,57.0,0,0,1,0
7,8.4,49.0,1,0,0,0
23,7.7,16.0,0,0,1,0
3,7.1,44.0,1,0,0,0
8,6.4,48.0,0,1,0,0
22,7.5,76.0,1,1,1,0
45,8.1,50.0,0,0,1,0
7,5.2,46.0,0,1,1,0
5,5.8,22.0,0,1,0,0
4,6.6,40.0,0,1,0,0
2,7.7,82.0,1,0,0,0
17,4.5,51.0,0,1,0,0
3,6.4,56.0,1,0,0,0
5,7.6,31.0,0,0,1,0
7,7.8,75.0,0,1,0,0
7,7.9,30.0,1,0,0,0
7,7.5,78.0,1,0,0,0
8,5.2,35.0,0,0,1,0
19,8.3,83.0,0,1,0,0
11,6.6,46.0,0,1,0,0
7,6.8,46.0,1,0,0,0
4,7.7,56.0,0,0,0,1
2,5.5,51.0,1,0,0,0
9,7.6,18.0,0,0,1,0
10,6.8,14.0,0,0,1,0
7,5.8,51.0,0,0,1,0
14,6.4,63.0,1,1,1,0
12,6.1,50.0,0,1,0,0
2,6.3,48.0,1,0,0,0
7,7.7,71.0,0,1,0,0
59,7.6,66.0,0,1,1,0
27,4.1,33.0,0,1,0,0
7,6.5,10.0,0,0,1,0
7,7.1,10.0,0,0,1,0
33,6.4,68.0,0,1,0,0
4,8.1,55.0,1,0,0,0
7,7.6,10.0,0,0,1,0
8,7.4,36.0,1,0,0,0
6,7.1,48.0,1,0,1,0
8,8.1,72.0,1,0,0,0
6,3.6,13.0,0,0,1,0
11,2.4,27.0,0,0,1,0
11,7.8,64.0,0,1,0,0
4,6.4,45.0,1,0,0,0
6,6.9,47.0,0,1,0,0
5,6.5,43.0,1,0,0,0
2,6.5,71.0,0,1,0,0
13,6.9,33.0,1,0,0,0
3,6.7,44.0,1,0,0,0
4,7.8,10.0,0,1,0,0
6,4.9,10.0,0,0,1,0
3,5.9,55.0,1,0,0,0
4,7.0,54.0,1,0,0,0
4,9.0,66.0,1,0,0,0
15,7.3,31.0,0,1,0,0
6,7.3,35.0,1,0,0,0
10,6.6,60.0,0,1,0,0
8,8.2,77.0,0,0,1,0
18,8.0,44.0,0,0,1,0
13,7.3,16.0,0,1,0,0
6,7.5,51.0,0,1,0,0
8,7.4,64.0,1,0,0,0
4,7.3,14.0,0,1,0,0
5,7.9,64.0,1,0,0,0
7,6.8,80.0,1,0,0,0
20,6.8,59.0,0,0,0,1
4,7.5,57.0,1,0,0,0
20,6.7,46.0,0,0,1,0
16,7.5,70.0,0,1,0,0
5,8.3,56.0,1,0,0,0
13,7.5,10.0,0,0,1,0
12,8.0,65.0,0,1,0,0
14,8.5,90.0,1,1,1,0
16,8.7,50.0,1,0,0,0
29,6.0,54.0,0,0,1,0
8,8.2,67.0,0,0,1,0
6,6.6,47.0,1,0,0,0
6,8.1,10.0,0,0,1,0
7,7.4,59.0,1,0,0,0
5,6.4,59.0,0,1,0,0
13,6.2,54.0,0,1,1,0
7,6.9,13.0,1,0,0,0
5,7.0,20.0,1,0,0,0
3,8.1,80.0,0,1,0,0
12,8.7,10.0,0,0,1,0
3,9.1,49.0,0,0,0,1
6,5.5,38.0,0,1,0,0
5,6.7,58.0,1,0,0,0
32,6.6,39.0,0,0,1,0
31,8.0,46.0,0,0,0,1
15,7.0,55.0,0,1,0,0
7,8.4,59.0,1,0,0,0
34,7.6,63.0,0,0,0,1
3,8.8,64.0,0,1,0,0
6,7.8,79.0,1,0,0,0
6,7.0,72.0,0,0,1,0
8,8.2,71.0,1,1,0,0
8,7.3,29.0,0,0,1,0
3,6.0,45.0,1,0,0,0
6,7.4,10.0,0,0,1,0
8,7.7,10.0,0,1,0,0
6,5.4,47.0,0,0,1,0
4,6.7,39.0,1,0,0,0
29,7.1,44.0,0,1,0,0
10,5.4,10.0,0,0,1,0
7,7.6,39.0,0,1,0,0
11,7.1,48.0,0,1,0,0
11,7.8,10.0,0,0,1,0
19,8.1,73.0,1,1,0,0
5,5.9,40.0,1,0,0,0
7,7.2,48.0,1,0,0,0
13,8.0,66.0,1,0,0,0
10,8.7,88.0,1,0,0,0
4,6.0,37.0,0,1,0,0
2,6.6,57.0,1,0,0,0
3,6.2,34.0,1,0,0,0
5,6.0,49.0,0,0,1,0
6,6.8,64.0,1,0,0,0
11,6.9,41.0,0,0,1,0
8,8.6,40.0,0,0,1,0
6,5.7,10.0,0,0,1,0
14,8.1,54.0,1,0,0,0
7,6.4,53.0,0,0,0,1
78,5.6,16.0,0,0,1,0
4,8.1,41.0,1,0,0,0
12,7.3,55.0,0,1,0,0
8,4.6,31.0,0,0,1,0
37,7.1,59.0,0,1,0,0
11,6.2,51.0,0,0,1,0
18,8.5,72.0,0,1,0,0
26,7.3,71.0,0,1,0,0
18,7.0,65.0,0,1,0,0
66,7.2,43.0,0,0,1,0
39,6.6,62.0,1,0,1,0
10,4.8,35.0,0,1,0,0
3,6.6,53.0,1,0,0,0
9,8.6,13.0,0,0,1,0
2,6.2,53.0,1,0,0,0
4,7.6,48.0,1,0,0,0
6,7.8,45.0,0,0,1,0
3,6.5,54.0,1,0,0,0
5,7.9,13.0,0,0,1,0
11,5.1,23.0,0,1,0,0
7,5.9,38.0,0,1,0,0
10,7.1,50.0,0,1,0,0
52,7.9,62.0,0,1,0,0
11,7.0,31.0,0,0,1,0
3,6.5,58.0,1,0,0,0
5,8.1,74.0,0,1,0,0
23,8.5,56.0,0,0,1,0
20,7.7,74.0,0,1,0,0
2,5.6,52.0,1,0,0,0
5,7.6,61.0,1,0,0,0
10,8.8,93.0,1,0,0,0
4,7.9,51.0,1,0,0,0
5,6.6,44.0,1,0,0,0
6,7.1,10.0,0,0,1,0
7,6.1,14.0,0,0,1,0
9,7.9,52.0,1,0,0,0
6,8.5,13.0,0,0,1,0
6,8.2,14.0,0,0,1,0
32,7.6,35.0,0,0,1,0
3,6.8,39.0,0,1,0,0
14,6.4,59.0,1,1,0,0
13,7.6,56.0,0,0,1,0
7,6.2,43.0,1,0,0,0
5,7.3,13.0,0,0,1,0
9,7.6,86.0,1,0,0,0
3,7.1,69.0,1,0,0,0
2,7.8,53.0,1,0,0,0
12,8.6,48.0,0,0,1,0
20,6.0,40.0,1,1,1,0
10,6.5,51.0,0,1,0,0
9,5.2,53.0,0,1,0,0
10,9.2,100.0,0,1,0,0
36,6.4,46.0,0,1,0,0
39,6.5,43.0,0,0,1,0
3,7.3,47.0,0,0,1,0
9,7.4,68.0,1,0,0,0
5,7.4,39.0,0,0,0,1
6,7.1,54.0,0,0,0,1
7,6.8,35.0,0,0,1,0
2,6.5,63.0,0,0,1,0
7,7.9,39.0,0,0,1,0
5,7.3,48.0,1,0,0,0
5,6.6,62.0,0,1,0,0
8,7.4,50.0,0,0,1,0
5,8.6,37.0,0,0,1,0
8,7.6,20.0,0,1,0,0
8,8.3,41.0,0,0,1,0
5,7.2,63.0,1,0,0,0
4,5.2,37.0,1,0,0,0
8,6.4,32.0,0,0,1,0
3,7.5,72.0,0,0,1,0
3,6.1,57.0,1,0,0,0
12,8.7,43.0,0,0,1,0
5,7.6,49.0,1,0,0,0
25,8.0,64.0,1,0,0,0
10,7.0,43.0,0,0,1,0
38,7.6,45.0,0,1,0,0
14,6.9,38.0,0,0,1,0
23,6.4,14.0,0,0,1,0
9,6.9,36.0,0,1,0,0
4,6.8,48.0,0,1,0,0
2,6.4,71.0,1,0,0,0
5,7.7,51.0,1,0,0,0
54,7.6,42.0,0,0,1,0
9,7.0,62.0,0,0,1,0
8,7.9,10.0,0,0,1,0
10,7.9,10.0,0,0,1,0
7,7.8,80.0,1,0,0,0
12,7.7,83.0,0,0,0,1
11,7.1,10.0,0,0,1,0
4,6.7,58.0,0,0,1,0
7,6.3,51.0,0,1,0,0
14,8.2,85.0,0,1,0,0
17,7.2,57.0,0,1,0,0
11,7.2,65.0,0,0,0,1
5,8.6,17.0,0,0,1,0
19,8.5,39.0,0,0,1,0
7,7.2,60.0,1,0,0,0
3,7.4,44.0,1,0,0,0
28,8.6,79.0,0,0,1,0
5,7.1,58.0,1,0,0,0
8,5.3,24.0,0,1,0,0
4,7.2,14.0,0,1,0,0
3,6.7,38.0,1,0,0,0
24,7.3,58.0,0,1,0,0
4,6.4,60.0,0,0,1,0
2,6.6,56.0,1,0,0,0
16,5.7,43.0,1,0,0,0
4,7.7,49.0,1,0,0,0
17,8.2,58.0,0,1,1,0
10,6.9,10.0,0,0,1,0
6,7.7,54.0,1,0,0,0
11,8.2,68.0,0,1,1,0
6,6.8,39.0,0,0,1,0
8,7.7,58.0,0,1,0,0
7,7.0,10.0,0,0,1,0
12,8.3,65.0,1,1,0,0
5,6.5,33.0,0,0,0,1
4,6.6,60.0,1,0,0,0
3,7.5,56.0,0,1,0,0
7,8.2,78.0,0,0,1,0
17,7.2,49.0,0,1,0,0
4,5.0,49.0,0,1,0,0
30,5.8,45.0,0,0,1,0
7,5.0,38.0,0,1,0,0
7,4.4,23.0,0,0,1,0
2,3.4,51.0,1,0,0,0
20,7.9,41.0,0,0,1,0
6,7.3,45.0,1,0,0,0
4,8.0,39.0,0,1,0,0
6,6.3,52.0,1,0,0,0
10,7.4,75.0,0,1,0,0
22,5.6,29.0,0,0,1,0
6,7.1,10.0,0,0,1,0
6,8.3,73.0,0,1,0,0
4,6.7,49.0,0,0,0,1
9,7.6,42.0,0,1,0,0
3,5.0,40.0,1,0,0,0
11,6.9,44.0,0,1,0,0
5,5.9,45.0,0,1,0,0
10,7.0,58.0,0,0,1,0
5,7.1,47.0,1,0,0,0
3,6.5,34.0,1,0,0,0
10,7.5,31.0,0,0,1,0
11,8.1,42.0,0,0,1,0
3,6.3,40.0,0,0,0,1
4,6.9,50.0,0,0,0,1
11,8.1,64.0,1,0,0,0
9,8.3,72.0,1,1,0,0
7,7.9,45.0,0,1,0,0
5,6.9,16.0,1,0,0,0
4,7.5,69.0,1,0,0,0
2,5.7,49.0,1,0,0,0
5,6.6,59.0,1,0,0,0
5,6.1,41.0,1,0,0,0
5,7.6,51.0,0,1,0,0
5,7.9,70.0,0,1,0,0
14,5.2,54.0,0,0,0,1
8,7.9,38.0,0,0,1,0
15,7.3,39.0,0,0,1,0
10,8.4,86.0,1,0,0,0
24,5.5,45.0,0,0,0,1
8,6.2,41.0,1,0,0,0
7,5.7,47.0,1,0,0,0
37,7.4,57.0,0,0,1,0
6,6.3,55.0,1,0,0,0
7,7.7,62.0,0,0,1,0
8,7.4,57.0,0,1,1,0
6,7.2,39.0,1,0,0,0
4,5.5,48.0,0,0,0,1
48,4.5,41.0,0,1,0,0
35,5.2,46.0,0,1,0,0
9,7.7,61.0,0,0,1,0
7,7.6,66.0,0,0,1,0
6,8.7,36.0,0,0,1,0
16,5.4,31.0,0,0,1,0
6,7.2,51.0,1,0,0,0
5,6.7,40.0,1,0,0,0
2,7.4,72.0,0,0,1,0
37,7.2,61.0,0,1,1,0
18,6.2,43.0,0,1,0,0
58,8.2,51.0,0,0,1,0
6,8.1,75.0,1,0,0,0
2,6.6,53.0,1,0,0,0
7,7.4,72.0,1,0,0,0
12,6.4,57.0,0,0,1,0
7,6.7,67.0,1,0,0,0
3,8.2,70.0,1,0,0,0
3,5.7,37.0,1,0,0,0
9,4.2,33.0,0,0,1,0
5,6.1,43.0,1,0,0,0
9,7.7,14.0,0,1,0,0
5,8.2,67.0,0,1,0,0
5,5.0,16.0,1,0,0,0
5,7.7,60.0,1,0,0,0
6,8.2,10.0,0,0,1,0
6,6.9,45.0,1,0,0,0
2,6.4,54.0,0,1,0,0
2,6.9,68.0,1,0,0,0
9,7.5,45.0,0,1,1,0
2,6.3,56.0,1,0,0,0
16,5.7,42.0,0,0,1,0
11,6.0,35.0,0,0,1,0
17,6.9,42.0,0,1,0,0
14,8.4,90.0,0,1,0,0
8,7.2,10.0,0,0,1,0
17,5.3,43.0,0,0,1,0
17,8.3,86.0,0,0,1,0
10,7.7,54.0,0,1,0,0
4,6.2,60.0,0,1,0,0
11,8.1,16.0,0,0,1,0
9,7.3,56.0,0,0,1,0
5,7.6,62.0,0,1,0,0
5,5.9,31.0,1,0,0,0
6,8.3,74.0,1,1,1,1
3,5.7,53.0,0,1,0,0
8,7.5,64.0,0,0,1,0
12,7.6,58.0,0,1,0,0
22,7.6,10.0,0,0,1,0
7,8.1,56.0,1,0,0,0
14,7.4,52.0,0,0,1,0
5,7.9,55.0,0,0,1,0
2,7.0,63.0,1,0,0,0
6,6.7,27.0,0,0,1,0
7,7.4,10.0,0,0,1,0
19,6.9,45.0,0,0,1,0
4,7.7,48.0,1,0,0,0
3,8.4,51.0,1,0,0,0
3,7.8,52.0,1,0,0,0
4,7.7,44.0,1,0,0,0
8,3.3,37.0,1,0,0,0
8,6.4,47.0,0,0,0,1
7,6.3,35.0,0,1,0,0
4,5.8,38.0,1,0,0,0
8,7.7,47.0,1,0,0,0
20,5.3,28.0,0,0,1,0
11,8.0,28.0,0,0,1,0
7,7.4,77.0,1,0,0,0
12,8.8,92.0,1,0,0,0
7,7.5,24.0,1,0,0,0
43,9.1,51.0,0,0,1,0
6,6.6,62.0,1,0,0,0
4,9.3,82.0,1,0,0,0
5,8.2,86.0,0,1,0,0
5,7.4,69.0,0,1,0,0
5,7.6,16.0,0,0,1,0
24,8.5,59.0,0,0,0,1
14,7.4,50.0,1,0,0,0
12,6.0,44.0,1,0,1,0
3,5.5,32.0,1,0,0,0
19,8.4,79.0,0,1,0,0
7,9.0,68.0,1,1,0,0
6,8.5,67.0,1,0,0,0
20,8.1,18.0,1,0,0,0
5,6.3,63.0,1,0,0,0
7,6.7,49.0,1,0,0,0
12,8.5,90.0,1,1,1,0
4,9.0,69.0,0,0,0,1
5,7.6,53.0,0,0,1,0
7,6.1,43.0,0,0,1,0
13,7.0,61.0,0,1,0,0
41,6.8,57.0,0,0,1,0
10,8.6,48.0,0,0,1,0
4,7.3,40.0,1,0,0,0
4,6.7,69.0,0,1,0,0
3,5.5,57.0,1,1,0,0
3,7.4,51.0,1,0,0,0
4,8.4,82.0,1,1,0,0
57,8.3,82.0,1,1,1,0
6,5.6,10.0,0,0,1,0
10,7.4,39.0,0,1,0,0
5,6.7,30.0,0,0,1,0
11,5.5,26.0,0,1,0,0
6,7.3,13.0,0,0,1,0
6,7.3,53.0,1,0,0,0
17,6.6,53.0,0,0,0,1
9,6.2,30.0,0,0,1,0
6,5.8,28.0,0,0,1,0
8,8.6,84.0,1,0,0,0
5,6.1,17.0,0,0,1,0
7,5.9,17.0,1,0,1,0
4,8.5,87.0,0,1,0,0
9,5.0,35.0,1,0,0,0
3,6.8,43.0,0,1,0,0
7,5.7,17.0,0,0,1,0
2,4.6,39.0,0,1,0,0
26,7.4,56.0,0,0,0,1
10,6.8,10.0,0,0,1,0
14,6.2,54.0,0,1,0,0
3,6.3,39.0,1,0,0,0
4,8.1,65.0,0,0,0,1
3,5.3,33.0,0,0,0,1
29,8.1,64.0,0,0,0,1
2,8.3,65.0,1,0,0,0
7,6.9,59.0,0,1,0,0
18,7.9,42.0,0,0,1,0
3,8.1,64.0,1,0,0,0
2,7.7,59.0,0,0,0,1
7,6.0,50.0,1,0,0,0
3,6.8,58.0,1,0,0,0
29,8.3,76.0,0,1,0,0
5,4.9,42.0,1,0,0,0
13,6.6,53.0,0,1,0,1
7,7.9,10.0,0,0,1,0
18,7.7,78.0,0,1,0,0
3,7.8,45.0,1,0,0,0
7,7.4,10.0,0,0,1,0
15,8.3,10.0,0,0,1,0
21,7.6,36.0,0,0,1,0
3,8.4,52.0,0,1,0,0
5,7.6,58.0,0,0,1,0
18,7.5,55.0,0,0,1,0
17,8.2,66.0,1,1,0,0
2,5.9,26.0,0,1,0,0
18,7.3,67.0,0,1,0,0
5,7.0,43.0,0,0,1,0
24,7.1,47.0,0,1,1,0
4,7.0,48.0,1,0,0,0
4,6.7,40.0,0,1,0,0
8,8.3,84.0,1,0,0,0
9,6.5,61.0,1,1,0,0
27,7.0,49.0,0,1,0,0
6,4.9,13.0,0,0,1,0
6,8.2,69.0,0,0,1,0
6,8.4,36.0,0,0,1,0
3,7.0,52.0,0,1,0,0
7,8.2,88.0,1,0,0,0
7,6.5,16.0,0,0,1,0
8,6.7,60.0,0,1,0,0
6,8.3,22.0,1,0,0,0
6,8.3,10.0,0,0,1,0
29,8.5,57.0,0,0,1,0
3,7.0,47.0,1,0,0,0
5,6.9,20.0,0,0,1,0
4,6.6,49.0,1,0,0,0
4,7.2,36.0,0,1,0,0
4,7.0,50.0,1,0,0,0
3,7.7,40.0,1,0,0,0
2,7.4,58.0,1,0,0,0
11,6.7,36.0,1,0,0,0
3,5.6,52.0,1,0,0,0
7,7.3,61.0,0,1,0,0
9,7.2,61.0,1,0,0,0
27,6.3,51.0,0,0,1,0
12,3.5,31.0,1,0,0,0
4,7.7,43.0,1,0,0,0
9,6.8,53.0,0,0,1,0
27,6.6,43.0,0,0,0,1
14,6.1,58.0,0,0,0,1
16,7.4,55.0,0,0,1,0
43,7.5,70.0,0,0,1,0
10,5.9,34.0,0,0,1,0
16,7.2,58.0,0,1,0,0
6,8.1,55.0,1,0,0,0
16,8.2,85.0,0,1,1,0
4,7.4,51.0,1,0,0,0
18,7.7,71.0,0,1,0,0
